transliteration,translation,source_file
a-na šu-ku-bi-im qí-bi-ma um-ma pu-šu-ke-en₆ ù i-na-a-ma 10,To Šū-Kūbum from Pūšu-kēn and Innāya:,published_texts_sentences.csv
ma-na KÙ.BABBAR ma-áš-qá-al-tum i ša šé-ep pu-šu-ke-en₆ i-ší-qí-il₅-ma 10 GÍN ṣí-ib-tum KÙ.BABBAR ma-sú-ḫu-um i-bi-ší-ma 15 GÍN ki-ib-sà-tum,"10 minas silver, the installment payment from the goods of Pūšu-kēn's transport has been paid, and 10 shekels, interest, turned out to be silver of inferior quality, so 15 shekels was the compensation.",published_texts_sentences.csv
ŠU.NÍGIN 10.33333 ma-na 5 GÍN,In total it is 10 minas 25 shekels.,published_texts_sentences.csv
ŠÀ.BA 10 GÍN ša-du-a-tám ni-dí-in-ma 10 ma-na 15 GÍN KÙ.BABBAR ku-nu-ki-ni a-šùr-ma-lik na-áš-a-kum,"Thereof, we gave 10 shekels as the šaddu'ātum and Aššur-mālik brings you 10 minas 15 shekels of silver.",published_texts_sentences.csv
um-ma pu-šu-ke-en₆-ma,From Pūšu-kēn:,published_texts_sentences.csv
u₄-mu tám-kà-ri-kà ša šé-pí-a 3 ITU.KAM a-ḫu-ru 10,The terms of your merchant(s) related to my,published_texts_sentences.csv
ma-na 17 GÍN KÙ.BABBAR ša šu-ku-bi-im ša-du-a-sú ša-bu 6 GÍN a-na PUZUR₄-a-šùr mì-ma a-nim a-na a-šùr-ma-lik ap-qí-id,"10 minas 15 shekels silver belonging to Šū-Kūbum, its",published_texts_sentences.csv
IGI PUZUR₄-a-šùr DUMU šu-lá-ba-an IGI PUZUR₄-a-šur DUMU šu={d}EN.LÍL IGI dan-a-šùr,"Witnesses: Puzur-Aššur son of Šū-Laban, Puzur-Aššur son of Šū-Enlil, Dān-Aššur.",published_texts_sentences.csv
a-na a-šùr-na-da qí-bi₄-ma um-ma a-šùr-ta-ak-lá-ku-ma,To Aššur-nādā from Aššur-taklāku:,published_texts_sentences.csv
a-na šé-ni-šu šé-né-en₆ pá-tí-té-en₆ ṣí-pá-ra-tim ša 5 GÍN KÙ.BABBAR ù ṭup-pá-am ša a-šùr-lá-ma-sí DUMU a-lá-ḫi-im a-na a-šùr-DUG ip-qí-da-ni a-ma-kam i-bi-ší,"Take action for me there with respect to two pairs of open sandals, bronze nails worth 5 shekels of silver plus the tablet that Aššur-lamassī, the son of Alāhum, entrusted to Aššur-tāb.",published_texts_sentences.csv
mì-ma ú-nu-tim i-a-tim ù ša ṣú-ḫa-ri ú-na-dí-id-ma lá-šu,"I searched all my own things and those of the servants, but it is gone.",published_texts_sentences.csv
ṣú-ḫa-ri a-ma-kam ša-il₅ ṣí-pá-ra-tim ù ṭup-pá-am a-na a-šùr-DU₁₀ ta-er-ma té-er-ta-kà li-li-kam,"Ask the servants there and return the bronze nails and the tablet to Aššur-tab, and sent me word here.",published_texts_sentences.csv
me-nu-zi-il₅-kà ša-al x,Ask Minusilka.,published_texts_sentences.csv
KIŠIB a-ḫu-qar DUMU … KIŠIB PUZUR₄.IŠTAR-… KIŠIB en-na-nim … ša ḫu-bu-ul x 10.33333 ma-na … ša zu-pá ù … a-na 50 ḫa-am-ša-tim i-ša-qal šu-ma i-na u₄-me-šu ma-al-ú-tim lá iš-qú-ul 0.5 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-sa-áb,"If he does not pay at the fulfillment of his term, he will add 1/2 shekel per month, as interest.",published_texts_sentences.csv
li-mu-um ša qá-tí … x-x me-ra šu-x …,Eponymate: after . . .,published_texts_sentences.csv
a-na PUZUR₄-a-šùr qí-bi₄-ma um-ma il₅-we-da-ku-ma ta-áš-pu-ra-am um-ma a-ta-ma lu KÙ.BABBAR lu KÙ.KI ša 5 ma-na KÙ.BABBAR šé-bi-lam₅ a-na-kam sí-kà-tum-ma ma-ḫi-ru-um pá-ru-ud a-dí 2 u₄-me sí-kà-tum i-pá-ṭá-ra-nim a ma-lá té-er-tí-kà lu KÙ.BABBAR lu KÙ.KI ú-šé-ba-lá-kum-ma ú a-na-ku a-na ma-ri-it-ḫi-im ú tur₄-ḫu-mì-it e-tí-iq-ma té-er-ta-kà e-pá-áš ki-ma ší-im a-ší-im e-pu-šu ṣú-ḫa-ra-am iš-té-en₆ ga-ri-ša-am a-ša-pá-ra-kum,To Puzur-Aššur from Il-wēdāku:,published_texts_sentences.csv
um-ma a-šùr-i-dí-ma a-na a-šur-na-da ù a-šùr-ta-ak-la-ku qí-bi₄-ma 2,From Aššur-idī to Aššur-nādā and Aššur-takl,published_texts_sentences.csv
GÚ 10 ma-na AN.NA ku-nu-ku 34 {TÚG}ku-ta-nu 2 ANŠE.ḪI.A ṣa-la-mu 0.66666 ma-na KÙ.BABBAR ù 6 ma-na AN.NA a-na qá-tí-šu ki-ma AN.NA ILLAT i-ša-ku-nu a-na KÙ.BABBAR AN.NA li-iš-ku-na-ku-nu-tí sà-ri-dum ig-ri-šu … ša a-dí ḫu-ra-ma ša-bu mì-ma a-nim šu-li DUMU PUZUR₄-a-šur na-áš-a-ku-nu-tí,"2 talents 10 minas of tin under seal, 34 kutānu-textiles, 2 black donkeys, 2/3 mina of silver and 6 minas of tin for his expenses--he must calculate for you the value of the tin in silver using the rate which is established by the enterprise--as for the donkey-driver, his wages have been paid for the stretch until Hurama--with all this Šuli son of Puzur-Aššur is on his way to you.",published_texts_sentences.csv
lu AN.NA lu TÚG.ḪI.A ma-la i-na É.GAL-lim i-za-ku-ú-ni-ni a-na a-šùr-ta-ak-la-ku pì-qí-id-ma a-šar KÙ.BABBAR 1 GÍN ba-la-ṭí-a lu-bi-il₅,"Entrust both the tin and the textiles, as many as are cleared in the palace, to Aššur-taklāku and let him bring it to where there is even a single shekel of profit for me.",published_texts_sentences.csv
ù té-er-ta-kà li-li-kam,And do send me word.,published_texts_sentences.csv
šu-ma la-šu a-šar wa-aš-bu šé-bi-il₅-šu-um,"If he is not there, then send it to him where he is.",published_texts_sentences.csv
i-dí-IŠTAR a-ṣé-er iš-ta-ri-qí-ni a-na É a-bi₄-im il₅-qé-a-ni-ma ù É ip-lu-uš-ma e-ta-ba-at,"As to Iddin-Ištar-not only has he continually robbed me, he took me to the office of the firm, and then he broke into the house and absconded!",published_texts_sentences.csv
i-dí-IŠTAR ṣa-áb-ta-ma 3 ma-na KÙ.BABBAR i-na KÙ.BABBAR šu ša-áš-qí-la-šu-ma šé-bi₄-lá-nim-ma ù lu-mu-un li-bi₄-a la-áp-ṭur-šu-um,"Seize Iddin-Ištar and have him pay 3 minas of silver out of his own silver, and send him to me so I can release my anger on him!",published_texts_sentences.csv
TÚG.ḪI.A ma-la a-na ni-kà-sí-a ta-ta-dí-a-ni ša-li-ṭá-ma lu KÙ.BABBAR ma-la na-ad-a-ku-ni šu-up-ra-nim,"Take charge of whatever textiles you have deposited on my account, and write to me about how much silver I have been booked for.",published_texts_sentences.csv
um-ma bu-zu-ta-a-ma a-na pu-šu-ke-en₆ ù a-šur-e-mu-qí qí-bi-ma,Buzutaya to Pūšu-kēn and Aššur-emūqī:,published_texts_sentences.csv
a-na ma-ma-an lá ta-ta-kà-al,You must not trust anyone!,published_texts_sentences.csv
šu-ma a-šur-ta-ak-lá-ku lá-šu i-ḫi-id-ma KÙ.BABBAR lu ša e-zi-bu lu ša ṣí-ib-tim me-eḫ-ri-a a-mu-ur-ma za-ki-a-ma a-šur-e-mu-qí lá i-sà-ḫu-ur,"If Aššur-taklāku is not available, take care to inspect the silver, both the leftovers(?) and the interest of my list and clear (these things) and not detain Aššur-emūqī.",published_texts_sentences.csv
šu-a-tí ú-qá-a-šu,I am awaiting him.,published_texts_sentences.csv
šu-ma iš-tù bu-ru-uš-ḫa-dum mì-ma lá ú-šé-bi₄-lu-nim KI ṭup-pì-a ù ku-nu-tum té-er-ta-ak-nu li-li-ik,"If they did not send me anything from Purušḫattum, let your message go with my tablet and yours.",published_texts_sentences.csv
šu-ma a-šur-e-mu-qí sà-ḫe-er KÙ.BABBAR 10 ma-na ù 20 ma-na KI ba-tí-qí-im šé-bi₄-lam,"If Aššur-emūqī is delayed, send 10 minas or 20 minas silver with the express messenger.",published_texts_sentences.csv
a-na id-na-a la-qé-ep pí-lá-aḫ-a-šùr ù ib-ni-lí qí-bi-ma um-ma a-bi-lá-ma 16,"To Idnāya, Lā-qēpum, Pilaḫ-Aššur, and Ibni-ilī, from Abela:",published_texts_sentences.csv
ma-na LÁ 6 GÍN KÙ.BABBAR ku-nu-ki-a 16 GÍN ša-du-a-sú ša a-li-li a-na a-šùr-UTU-ši áp-qí-id,"I entrusted 15 minas 54 shekels silver under my seal, 16 shekels its shipping charge, to Aššur-šamšī on behalf of Āl-ilī.",published_texts_sentences.csv
a-ma-kam KÙ.BABBAR ù ša-du-a-sú ša ki-ma a-li-li li-il₅-qé 5.5,"There, make sure the representative of Āl-ilī recieves the silver and it's shipping charge.",published_texts_sentences.csv
ma-na KÙ.BABBAR i-a-um a-na a-šùr={d}UTU-ši a ší-a-ma-tim a-dí-in,I gave 5 1/2 minas silver of my own to Aššur-šamšī for purchases.,published_texts_sentences.csv
ba-áb né-pí-ší-im a-na a-šùr-UTU-ši KIŠIB DAM.GÀR lá-pí-it,The seal of the merchant at the opening of the package is marked for Aššur-šamšī.,published_texts_sentences.csv
a-na id-na-a ù lá-qé-ep qí-bi-ma,To Idnāya and Lā-qēpum:,published_texts_sentences.csv
KÙ.BABBAR li-qé-a-ma iš-tí-ku-nu li-bi-ší ù té-er-ta-ku-nu li-li-kam 5,Get the silver and let it come with you within your shipment.,published_texts_sentences.csv
GÍN KÙ.BABBAR ku-nu-ku-a a-na ta-ta-a me-er-i-tí-a 3 GÍN KÙ.BABBAR ku-nu-ki-a a-na ša-zu-a DUMU.SAL en-nam-a-šùr šé-bu-lá-tim a-na a-šùr-UTU-ši áp-qí-id,"I entrusted 5 shekels silver under my seals for Tatāya my daughter and 3 shekels silver under my seal for Šazua, the daughter of Ennam-Aššur in a package to Aššur-šamšī.",published_texts_sentences.csv
a-ma-kam šé-bu-lá-tim li-qé-a-ma ša a-na a-lim{ki} i-li-ku a-na a-li-ki-im dí-na-ma šé-bu-lá-tim a-na a-lim{ki} lu-bi-il₅-ma a-na ta-ta-a me-er-i-tí-a ù ša-zu-a DUMU.SAL en-nam-a-šùr li-dí-in,Take the package there and give it to those who go to the city for travel so that they carry the package to the city and give it to Tatāya my daughter and Šazua the daugher of Ennam-Aššur.,published_texts_sentences.csv
ki-ma KÙ.BABBAR ù šé-bu-lá-tim tal-qé-a-ni té-er-ta-ku-nu li-li-kam,Let your message come that your received the silver and the package.,published_texts_sentences.csv
um-ma a-šùr-na-da-ma a-na zu-pá a-bu-SÁ ù ú-ṣú-ur-ša-a-šur qí-bi₄-ma,"From Aššur-nādā to Zuba, [ ... ] and Uṣur-ša-Aššur:",published_texts_sentences.csv
a-na ni-kà-sí-a šu-ùḫ-ta,Pay on my behalf at the time of the accounting.,published_texts_sentences.csv
da-tum ma-lá ik-šu-du ù ma-lá ta-aṣ-me-ra-ni té-er-ta-ak-nu li-li-kam 5,"Send me word about how much the fees amounted to, and how much you recorded.",published_texts_sentences.csv
{TÚG}ku-ta-nu i-na sà-e-tim ša en-na-be-li na-du ta-aḫ-sí-is-tám,5 kutānu-textiles have been placed in Ennam-Bēlī's sa'utum.,published_texts_sentences.csv
am-ra-ma a-na ṣé-er ni-kà-sí-a ṭé-eḫ-a,Check the memorandum and add them on top of those on my account.,published_texts_sentences.csv
šu-ma KÙ.BABBAR ì-lí-a-lúm mì-ma ú-šé-bi₄-lam KÙ.BABBAR ù ṭup-pì-šu šu-ba-al-ki-ta-ma šé-bi₄-lá-nim,"If Ilī-Anum has sent any silver, then do ship and send me the silver and his tablets.",published_texts_sentences.csv
ší-im 1 {TÚG}a-bar-ni-im …,The proceeds from 1 abarniu-textile is owed by a merchant ... 1 textile ...,published_texts_sentences.csv
2.33333 ma-na 4 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er šu-be-lim a-ta-ta i-šu,Šū-Bēlim owes Adada 2 1/3 minas 4 shekels refined silver.,published_texts_sentences.csv
iš-tù ḫa-mu-uš-tim ša ku-ra-ra a-na 2 ḫa-am-ša-tim i-ša-qal,He will pay 2 ḫamuštum weeks from the ḫamuštum of Kurara.,published_texts_sentences.csv
IGI ú-ṣú-ur-ša-a-šur IGI en-um-a-šur,"Witnesses: Uṣur-ša-Aššur, Ennum-Aššur",published_texts_sentences.csv
10 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er ma-ṣí-ì-lí šu={d}EN.LÍL a-mur-IŠTAR ù a-šur-i-mì-tí i-šu-ú iš-tù ḫa-mu-uš-tim ša a-šur-be-el-a-wa-tim DUMU pá-na-kà a-na 20 ḫa-am-ša-tim i-ša-qal šu-ma i-na ú-me-šu ma-al-ú-tim lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb IGI bur={d}IŠKUR IGI id-na-a-a,"Witnesses: burdIŠKUR, Idnāya.",published_texts_sentences.csv
pí-lá-aḫ-IŠTAR wa-lá-wa-lá a-ma-sú e-zi-ib,Pilaḫ-Ištar has left Walawala his amātum.,published_texts_sentences.csv
e-zi-ib-ta-ša 1 ma-na KÙ.BABBAR ša-bu-a-at,"She has been paid her settlement, 1 mina silver, in full.",published_texts_sentences.csv
a-na a-wa-tim a-ni-a-tim pí-lá-aḫ-IŠTAR wa-lá-wa-lá ša-at-IŠTAR um-ma-ša nu-nu ú a-mur-a-šùr a-ḫu-ša i ša-ḫa-tí-ša i-zi-zu-ma ni-iš a-šùr ni-iš a-na ni-iš ru-ba-im it-mu-ú-ma a-na pí-lá-aḫ-IŠTAR me-er-e-šu … ú a-na mì-ma šu-mì-šu ú-lá i-tù-ru-šu-um,"Regarding this matter (between?) Pilaḫ-Ištar( and) Walawala, Šāt-Aššur, Nunu, and Amur-Aššur her brother stood at her side and swore the oath of Aššur, Anna, and the rubāum that they will not return to Pilaḫ-Ištar, his sons, ..., for anything.",published_texts_sentences.csv
šu-ma i-tù-ru-šu-um 10 ma-na KÙ.BABBAR i-ša-qú-lu,"If they return to him, they will pay out 10 minas silver.",published_texts_sentences.csv
lá-ma-sí me-er-a-sú pí-lá-aḫ-IŠTAR i-nu-mì a-na a-lim{ki} i-lu-ku i-ra-de₈-šu,"As for Lamassī his daughter and Pilaḫ-Ištar, when they go to the city, he will take her(!).",published_texts_sentences.csv
ta-ar-bi-tám ú-ku-ul-ta-ša ša-bu-ú,The rearing for the child rearing is satisfied.,published_texts_sentences.csv
mì-ma ú-lá e-ri-šu-šu,They will not ask him for anything.,published_texts_sentences.csv
IGI en-nam-a-šùr IGI en-na-sú-en₆ IGI … IGI da-lá-áš IGI a-da-da,"Witnesses: Ennam-Aššur, Ennam-Suen, ..., Dalaš, Adada.",published_texts_sentences.csv
2.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-mur-a-šùr ù ta-am-ri-a en-um-a-šùr i-šu,Amur-Aššur and Tamrīya owe Ennum-Aššur 2 1/2 minas refined silver.,published_texts_sentences.csv
iš-tù ḫa-mu-uš-tim ša i-tur₄-DINGIR a-na 10 ḫa-am-ša-tim i-ša-qú-lu,They will pay in 10 weeks from the hamuštum-week of Itūr-ilī.,published_texts_sentences.csv
šu-ma lá iš-qú-lu 3 GÍN.TA ṣí-ib-tám i-na ITU.KAM a 1 ma-na-im ú-ṣú-bu,"If they do not pay, they will add 3 shekels per mina per month.",published_texts_sentences.csv
KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ù ke-ni-šu-nu ra-ki-is,"The silver is bound to their heads, their health, and their trust.",published_texts_sentences.csv
IGI a-šu-a-aḫ-šu IGI pé-ru-a-li IGI ḫa-pu-a-šu,"Witnesses: Ašuaḫšu, Peruwali, Ḫappu-ašu.",published_texts_sentences.csv
1.3333300000000001 ma-na 5 GÍN KÙ.BABBAR ší-im ku-ta-ni₇ ša tù-i-mì-im DUMU a-bi-na-ra šu-ku-bu-um DUMU IŠTAR-pá-li-il₅ a-na ni-wa-aḫ-šu-šar DAM tù-i-mì-im ší-ma-at-sú-en₆ DAM a-šùr-ták-lá-ku ú me-er GAL a-šùr-ták-lá-ku i-dí-šu-nu-tí,"Šū-Kūbum s. Ištar-pālil gave 1 mina 25 shekels silver, the price of the kutānum textiles of Tuimum s. Abinara, to Niwaraḫšušar w. Tuimium, Šimat-Suen w. Aššur-taklāku, and the oldest son of Aššur-taklāku.",published_texts_sentences.csv
ITU.KAM ma-ḫu-ur DINGIR,Month: Maḫḫur-ilī.,published_texts_sentences.csv
li-mu-um mu-na-mì-ru-um DUMU sí-in-iš-me-a-ni,Eponymate: Munawwirum s. Sin-išmeanni.,published_texts_sentences.csv
IGI i-na-sú-en₆ DUMU a-šùr-i-mì-tí-i IGI šál-ma-a-šùr DUMU pu-šu-ke-en₆ IGI {d}IŠKUR-ba-ni DUMU sú-kà-lim me-ḫe-er ṭup-pì i-na-sú-en₆ ú-kà-al,"Witnesses: Enna-Suen s. Aššur-imittī, Šalim-Aššur s. Pūšu-kēn, Adad-bāni s. Sukkallum.",published_texts_sentences.csv
1 TÚG-sa-qúm ki-mi-ia,1 saqqum-textile (belonging to) Kimīya.,published_texts_sentences.csv
1.5 ma-na 5.33333 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ṣa-ḫa-ar-DINGIR DUMU a-šùr-e-mu-qí DUMU qá-qá-da-nim a-mur-DINGIR DUMU i-nu-ba-a i-šu iš-tù ḫa-mu-uš-tim ša li-lu-ší-im ITU.KAM ta-an-wa-ar-ta li-mu-um a-al-DU₁₀ DUMU pì-lá-aḫ-a-šùr 0.66666 ma-na 7.66666 GÍN KÙ.BABBAR ṣa-ru-pá-am a-na 13 ḫa-am-ša-tim,Ṣeḫr-ilī s. Aššur-emūqī s. Qaqqadānum owes Amur-ilī s. i-nu-ba-a 1 mina 35 1/3 shekels refined silver.,published_texts_sentences.csv
i-ša-qal 0.66666 ma-na 7.66666 GÍN a-na 20 ḫa-am-ša-tim,"He will pay 47 2/3 shekels refined silver thirteen weeks from the ḫamuštum of Lilušum, month of Tanwarta, Eponymate of Āl-ṭāb s. Pilaḫ-Aššur.",published_texts_sentences.csv
i-ša-qal šu-ma i-na u₄-mì-šu ma-al-ú-tim lá iš-qúl x GÍN.TA ṣí-ib-tám,He will pay 47 2/3 shekels in twenty weeks.,published_texts_sentences.csv
ú-ṣa-áb x-xx IGI bu-zu-li-a IGI sú-e-ta-ta,"If he does not pay at the fulfillment of his term, he will add x shekels (per mina per month) as interest.",published_texts_sentences.csv
2.6666600000000003 ma-na 4.33333 GÍN KÙ.BABBAR ù 7 GÍN KÙ.GI KI i-tur₄-DINGIR,2 minas 44 1/3 shekels silver and 7 shekels gold owed by Itūr-ilī.,published_texts_sentences.csv
2.83333 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR₄-a-na šu-be-lúm i-šu,Puzur-Anna owes Šū-Bēlum 2 5/6 minas refined silver.,published_texts_sentences.csv
iš-tù ḫa-mu-uš-tim ša a-šur-ma-lik ù i-na-a 1.5 GÍN.TA ṣí-ib-tám i-na ITU.KAM a-na ma-na-im ú-ṣa-áb ITU.KAM,He will add 1 1/2 shekels as interest per month per mina from the,published_texts_sentences.csv
be-el-tí-kál-lim,Month: Belti-kallim,published_texts_sentences.csv
li-mu-um a-šur-na-da,Year: Aššur-nādā,published_texts_sentences.csv
pu-šu-ke-en₆ qá-ta-ta-tum,Pūšu-kēn is the guarantor.,published_texts_sentences.csv
IGI ni-mar-IŠTAR DUMU im IGI a-ni-na xxx,Nimar-Ištar son of Idī-Kūbim (erased); Anina son of (erased).,published_texts_sentences.csv
a-na PUZUR₄-a-šur qí-bi₄-ma um-ma i-kà-a-ma,Zu Puzuraššur sprich! Folgendermaßen Igā’a:,published_texts_sentences.csv
mì-šu ša ta-na-zu-mu-ú ma-nu-um i-na tù-ur-ḫu-mì-it ša AN.NA a-na URUDU lá-mu-nim i-ta-na-dí-nu i-nu-mì,"(Was) all das (betrifft), worüber du klagst: Wer ist in Tu[rḫ]umit, der dauernd gegen einen Großkaufmann (?) ein Urteil fällt?",published_texts_sentences.csv
sú-e-a i-li-kà-ni AN.NA 9 ma-na.TA ú 10 ma-na.TA i-ta-na-dí-nu,"Als Su’e’a herkam, gab man gewöhnlich Zinn zu(m Kurs von) je 9 Minen oder je 10 Minen.",published_texts_sentences.csv
a-na-ku 11 ma-na.TA ú-šé-bi-lá-kum,Ich habe je 11 Minen dir geschickt!,published_texts_sentences.csv
a-šur ú DINGIR-lu a-ḫu-tim li-ṭù-lá 5,Aššur und die Götter der Bruderschaft mögen Zeuge sein!,published_texts_sentences.csv
ma-na AN.NA i-na li-bi AN.NA-ki-kà a-na ḫa-na-nim a-na 30 ma-na.TA URUDU lá-mu-nim a-dí-šu-ma,5 Minen Zinn von deinem Zins habe ich Ḫanānum zu (einem Kurs von) je 30 Minen sehr schlechtes Kupfer gegeben.,published_texts_sentences.csv
šu-ut-ma i-ta-ba-al 1 GÍN i-na er-bi-im lá i-dí-na-ni,D[er] hat (es) bereits weggebracht. Nicht einen (einzigen) Seqel vo[n der A]bgabe hat er mir gegeben.,published_texts_sentences.csv
a-na ša ku-x mì-šu-um ta-na-zu-um wa-di-i a-sà-kà-am,In Sachen Igmillum (?) ärgerst du dich. Er tut doch wohl dauernd Unrechtes!,published_texts_sentences.csv
il₅-ta-na-qé-ú 55 ma-na URUDU ší-kam 12 ma-na URUDU SIG₅ ma-sú-ḫa-am 6 ma-na ki-ib-sà-tim a-na šu-IŠTAR a-dí-in,"Ferner habe ich 55 Minen . . . . . . Kupfer, 12 Minen gutes Bruch- (?) Kupfer— 6 Minen sind Abzüge — dem Šū-ištar gegeben.",published_texts_sentences.csv
URUDU ša ší-na-ZU ub-lá-ku-ni le-qé-šu,"Das Kupfer, das Ennasu (?) dir gebracht hat, nimm (es!)",published_texts_sentences.csv
a-šu-mì URUDU ša ša-du-ni-ma ša ta-áš-pu-ra-ni 6 ma-na KÙ.GI a-na kà-ni-iš ta-ta-ba-al,"Wegen des Kupfers der Šadunum (?), bezüglich dessen sie mir geschrieben hat: 6 Minen [. . . . ] . . . . an ihren Herren hat sie weggebracht (?).",published_texts_sentences.csv
11 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ku-na-a PUZUR₄-sú-en₆ i-šu,Kunāya owes Puzur-Suen 11 minas refined silver.,published_texts_sentences.csv
iš-tù ḫa-mu-uš-tim ša en-na-nim ù ša-lim-a-šur a-na 40 ḫa-am-ša-tim i-ša-qal,He will pay 40 weeks from the ḫamuštum of Ennānum and Šalim-Aššur.,published_texts_sentences.csv
šu-ma lá iš-qú-ul 1.5 GÍN.TA i ITU.KAM a-na 1 ma-na-im ú-ṣa-áb,"If he does not pay (on time), he will add interest at the rate of 1 1/2 shekels per mina per month.",published_texts_sentences.csv
SAG ITU.KAM ku-zal-li li-mu-um ib-ni={d}IŠKUR DUMU ba-qú-nim,"From the head of the month Kuzalli, eponymate of Ibni-Adad s. Baqqunum.",published_texts_sentences.csv
IGI PUZUR₄-sa-du-e IGI ú-ṣú-ur-ša-a-šur DUMU a-gu₅-a IGI a-šur-iš-ta-ki-il₅,"Witnesses: Puzur-šaduʾe, Uṣur-ša-Aššur s. Agua, Aššuriš-takil.",published_texts_sentences.csv
um-ma šu-ḫu-bur a-ḫu-qar ù i-a-šar-ma a-na pu-šu-ke-en₆ qí-bi-ma 1,"From Šū-Ḫubur, Aḫu-waqar and Ea-šar to Pūšu-kēn:",published_texts_sentences.csv
ma-na 12.5 GÍN KÙ.GI ù 7 ma-na 14 GÍN KÙ.BABBAR qar-wi-a ub-lam 0.66666,Qarwiya brought 1 mana 12 1/2 shekels gold and 7 minas 14 shekels silver.,published_texts_sentences.csv
ma-na 2.25 GÍN KÙ.GI 7.33333 GÍN.TA KÙ.BI 5 ma-na 9.75 GÍN,"2/3 minas 2 1/4 shekels gold, at a rate of 7 1/3 shekels, was 5 minas 9 3/4 shekels (silver?),",published_texts_sentences.csv
ù 0.5 ma-na 0.25 GÍN KÙ.GI SIG₅ 8.66667 GÍN.TA KÙ.BI 4.33333 ma-na 2.16666 GÍN,"Also, 30 1/4 shekels fine gold, at a rate of 8 2/3 shekels, was 4 minas 22 1/6 shekels silver.",published_texts_sentences.csv
ŠU.NÍGIN 16.66666 ma-na 6 GÍN KÙ.BABBAR,"Altogether, it was 16 minas 402 1/6 shekels silver.",published_texts_sentences.csv
ŠÀ.BA 1 me-at 49 {TÚG}ku-ta-nu 12.5 ma-na 0.5 GÍN KÙ.BABBAR it-bu-lu 5,"Thereof, 149 kut",published_texts_sentences.csv
ANŠE ṣa-lá-mu KÙ.BI 1.5 ma-na 6 GÍN 15,The 5 black donkeys cost 1 minas 36 shekels.,published_texts_sentences.csv
GÍN ú-nu-sú-nu 10,Their gear was 15 shekels.,published_texts_sentences.csv
GÍN ú-kúl-ta-áš-nu 23.83333,Their fodder was 10 shekels.,published_texts_sentences.csv
ma-na 1 GÍN AN.NA qá-tim 12.5 GÍN.TA KÙ.BI 1.66666 ma-na 6 GÍN 3,The 23 minas 51 shekels hand tin cost1 mina 46 shekels silver at a 12 1/2 shekel rate.,published_texts_sentences.csv
GÍN ša sa-e-tim 8.33333,The ša saitum charge was 3 shekels.,published_texts_sentences.csv
GÍN wa-ṣí-tum 17,The exit tax was 8 1/3 shekels.,published_texts_sentences.csv
GÍN té-ṣú-bi,Additional expenses were 17 shekels.,published_texts_sentences.csv
a-šur-ma-lik DUMU ir-ra-a ku-nu-ki-ni na-áš-a-kum,Aššur-mālik son of Erraya brings it to you under our seals.,published_texts_sentences.csv
um-ma ša-lim-a-ḫu-um-ma a-na lá-qé-pì-im ù a-šur-na-da qí-bi₄-ma 9,From Šalim-aḫum to Lā-qēpum and Aššur-nādā:,published_texts_sentences.csv
ma-na KÙ.BABBAR ṣa-ru-pá-am ḫa-na-nu-um DUMU ub-ḫa-ki-im a-na-kam ḫa-bu-lá-am 3,Hannānum son of Ubhākum owes me 9 minas of refined silver here.,published_texts_sentences.csv
ma-na.TA i-na ša-tí-im i-ša-qal 3,He is to pay (in installments of) 3 minas per year.,published_texts_sentences.csv
ma-na KÙ.BABBAR i-na ku-zal-li a-ni-ú-tim ša li-mì-im aḫ-mar-ší i-ša-qá-lá-am,"He is to pay me 3 minas of silver in this month of Kuzalli, year of Aḫ-marši.",published_texts_sentences.csv
i-na lu-qú-tí-im ša i-ra-de₈-a-ku-nu-tí-ni ša 4 ma-na AN.NA ni-is-ḫa-at AN.NA ki-a ša É.GAL-lim lu a-ṣé-er AN.NA ša qá-tí-šu šu-ma mì-ma ni-pì-il₅-tum i-ta-áb-ší i-na KÙ.BABBAR ša li-bi₄-šu … lu-ṣa-ḫe-e-er-ma ší-tám a-tù-nu … ù ḫa-na-num ku-un-kà-nim-ma šé-bi₄-lá-nim a-na-kam ša ki-ma šu-a-tí ṭup-pu-šu li-ip-té-ú-ma ma-áš-qá-al-tù-šu lu-ṣa-ḫi-ru,"Of the merchandise that he will lead to you may 4 minas of tin, the nisḫātu-tax on my tin for the palace, may that be charged to the tin for his expenses; should there be any balance, he should deduct it from the money he owes, and then you and Hannānum must seal the rest and send it to me; then his representatives here may open his tablet and deduct his payment (from his debt).",published_texts_sentences.csv
