oare_id,transliteration,translation
ae93f162-c757-42d5-99cb-84bedcbdf32f,um-ma a-šùr-i-dí-ma a-na a-šùr-na-da qí-bi₄-ma iš-tí um-me-a-ni-a a-ta-wi KÙ.BABBAR mì-ma la tù-šé-ba-lam a-dì 5 u₄-me wa-ar-kà-tám té-er-tí i-la-kà-kum šu-ma ma-ma-na i-ṣa-ba-at-kà um-ma šu-ut-ma KÙ.BABBAR-áp a-bi₄-kà la-mì-dí a-lu-um li-dí-ni-ma ú-la-ma-ad-kà,"From Aššur-idī to Aššur-nādā: I shall negotiate with my shareholders. Do not send me any silver. Within 5 days after this (negotiation) I shall send you word. If anyone should seize you, saying: ""Inform me of your father's silver!""  well, when the City has judged me, then I shall inform you."
a0209099-70a9-461b-80b0-46716b05f28a,a-na a-šur-na-da qí-bí-ma um-ma pí-lá-ḫi-IŠTAR-ma iš-tù ba-ad-na a-gu₅-a ṭá-bi-a-nu-um ú il₅-li-ba-ni ú-wa-šé-ru-ni-ma um-ma ṭá-bi-a-nu-ma ba-am iš-tí-ni TÚG.ḪI ú-qá-i-ú iš-tí-šu-nu iš-tù ba-ad-na na-ba-ta-am nu-ṣí-ma iš-tí-šu-nu a-na É wa-áb-ri ú-lá ú-šé-ru-ni a-ḫa-ma É al-pí a bi-it É-tám im-lu-šu-ma 6 TÚG.ḪI i-ta-áb-ku ep-ra-am a-na qá-qí-dí-a áš-pu-KUM-ma a-na ba-ad-na a-na ṣé-er a-lá-bi-im a-tù-ra-ma wa-ba-ar-tum₁₀ ša ba-ad-na a-na ṣé-er ba-ru-li e-li-ú-ma um-ma šu-nu-ma lu ni-iš-e ú šu-ma i-ḫa-li-qú né-nu nu-ma-lá,"To Aššur-nādā from Pilah-Ištar: Agua, Ṭāb-pī-Anum and Ilī-bāni released me from Badna, and Ṭāb-pī-Anum said: ""Come on, together with us."" They were waiting for textiles. We left Badna together during the night but they did not allow me into the guest-house together with them. Alone I spent the night in a cow-stable. They broke into the house and removed 6 textiles. I poured dust on my head (in despair) for your sake, and I returned to Badna to Alābum; then (officers of) the trading station at Badna went up to the barullu-officers (of the palace) and said: ""Let us search (for the textiles), and if they are lost then we shall personally give compensation."""
daf2c9f8-b0ca-44c9-acfb-cfc63cb65ce9,a-na im-dí-lim pu-šu-ke-en₆ ù a-šur-ṣú-lu-li qí-bi₄-ma um-ma a-šur-ma-lik a-zu ù i-dí-{d}IŠKUR-ma 1 GÚ 40 ma-na AN.NA {d}IŠKUR-pí-la-aḫ ub-lam 6 GÍN.TA KÙ.BABBAR-áp-šu-nu 3.5 ma-na 14.5 GÍN URUDU a-na 0.83333 ma-na 6 GÍN KÙ.BABBAR ta-ad-nu 3 lu-bu-šu a-na <big_gap><gap> ta-ad-nu ŠU.NÍGIN KÙ.BABBAR-pí-kà <gap> <big_gap> a-ni-tum a-na KÙ <big_gap> <gap> ù i-a-tí 3.5 ma-na <gap> GÍN KÙ.BABBAR i-ku-pì-a ḫa-bu-ul 2 me-at 20 ma-na URUDU É kà-ri-im i-la-qé <gap>-<gap>-dim KÙ.BABBAR ší-im ra-qí-tim i TÚG ṣú-ḫa-ri-im ú-<gap> 2 {TÚG}ra-qá-ta-an ù <big_gap> 1 {TÚG}lu-bu-šu-um ma-ṭí-tum i-ba-ší-ú ḫu-sà-ri ku-nu-ki ša a-zu a-mur-IŠTAR na-áš-a-ku-nu-tí mì-šu ṭup-pá-am ḫa-ar-ma-am ša tám-kà-ri-im a-na-kam lá e-zi-ib <gap> <big_gap> a-na-kam lá ḫa-bu-ul-šu-um <big_gap>,"To Imdī-ilum, Pūšu-kēn and Aššur-ṣulūlī from Aššur-mālik, Azu and Idī-Adad: Adad-pilaḫ brought 1 talent 40 minas of tin. At a 6 shekel rate, their silver is 3 minas 44 1/2 shekels. The copper was sold for 56 shekels of silver. Three garments were sold for ... . In total, your silver ...  ... this ... for (?) silver (?) ... Also, to me Ikūppiya owes 3 1/2 minas of silver. The colony will take 220 minas of copper. The price of the raqqutum textile was .. silver. From the textiles of the boy, and(?) ..., 2 raqqutum textiles and ... and 1 mṭt garment are available. Amur-Ištar brings you lapis under seal belonging to Azu. Why is it that he did not leave the sealed tablet of the merchant here? ... here ... owes to him(?) ..."
907c804b-640d-71b6-aa83-db91fc233bca,KIŠIB {d}MAR.TU-ba-ni <big_gap> DUMU ma-na-na KIŠIB PUZUR₄.SA.TU-e DUMU 0.5 KIŠIB ú-ṣur-ša-a-šùr DUMU a-šùr-ma-lik KIŠIB i-lá-áb-ra-at-ba-ni DUMU a-šùr-ma-lik KIŠIB i-dí-IŠTAR DUMU a-šùr-ma-lik 7 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ú-ṣur-ša-a-šùr {d}NIN.ŠUBUR-ba-ni ú i-dí-IŠTAR DUMU-me-er-e a-šùr-ma-lik pu-šu-ke-en₆ i-šu i-nu-mì pu-šu-ke-en₆ i-na a-lim{ki} NÍG-kà-sí a-na um-me-a-ni-šu i-du-nu i-na ší-ip-kà-tim ša a-šùr-ma-lik i qá-tim ša ú-ṣur-ša-a-šùr {d}NIN.ŠUBUR-ba-ni ù i-dí-IŠTAR i-ṣa-ḫe-er KÙ.BABBAR i-na a-lim ki-i-ma i-šu-ú-ni ra-ki-is ú i qá-qá-ad šál-mì-šu-nu ra-ki-is a-šu-mì KÙ.BABBAR a-nim ṭup-pá-am ša 12.33333 ma-na KÙ.BABBAR ú ṣí-ba-tí-šu ša ḫu-bu-ul ú-ṣur-ša-a-šùr a-dí-šu-nu-tí a-na ku-lu-ma-a ú bu-za-zu qí-bi₄-ma um-ma pì-lá-ḫa-a-ma ší-im ṣú-ba-tí-a ší-li-ip-kà-im i-na ba-ri-ku-nu lá tù-uk-tá-ba-sà ša e-pá-ší-im ep-ša-ma e-ṣa-am ú ma-dam šé-bi₄-lá-nim,"Seal of Amurrum-bāni son of Manana, seal of Puzur-saduʾē son of MAŠ, seal of Uṣur-ša-Aššur son of Aššur-mālik, seal of Ilabrat-bāni son of Aššur-mālik, seal of Idī-Ištar son of Aššur-mālik. Ušur-ša-Aššur, Ilabrat-bāni and Idī-Ištar, sons of Aššur-mālik owe Pūšu-kēn 7 minas silver. When Pūšu-kēn gives accounts in the city to his investors, it will be deducted from the dividend of Aššur-mālik, from the shares of Ušur-ša-Aššur, Ilabrat-bāni,  and Idī-Ištar.  The silver, while he has claim on it, is bound in the city. And it is bound to the heads of their selves. In (exchange for) this silver, I gave them the tablet stating 12 1/3 minas silver and its interst--the debt of Uṣur-ša-Aššur. To Kulumaya and Buzāzu, from Pilaḫaya: The price of my textiles, the  Make what can be made and send it to me, great or small."
99ae91a8-eaee-42cb-863e-d2479e28f40a,8.5 GÍN KÙ.BABBAR i-ṣé-er šu-pì-ma-ni pu-šu-ke-en₆ i-šu iš-tù ḫa-muš-tim ša im-dí-lim ù pì-lá-aḫ-IŠTAR a-na ṣí-bi₄-it ni-ga-li ta-ša-qal šu-ma lá ta-áš-qú-ul ki-ma a-wa-at kà-ri-im i ITU.KAM-im tù-ṣa-áb ITU.KAM ṣí-ip-e-em li-mu-um a-šur-i-dí IGI a-šur-DU₁₀ IGI a-lá-ḫi-im,"Šuppi-mani owes Pūšu-kēn 8 1/2 shekels silver She will pay from the ḫamuštum of Imdī-ilum and Pilaḫ-Ištar at the beginning of harvest. If she does not pay (on time), she will add (1 1/2 shekels per mina) per month (as interest) at the colony rate. Month: Ṣipʾem. Witnesses: Aššur-ṭāb, Al-aḫim."
67d94ec6-c595-40f2-b474-e017242656e4,0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-na ša-ra-at-IŠTAR 10 GÍN KÙ.BABBAR ṣa-ru-pá-am ša ik-ri-bi₄-a 5 GÍN KÙ.BABBAR ṣa-ru-pu-um ša ší-ša-aḫ-šu-šar a-na ša GAL re-im ša-a-mì-im 5 GÍN KÙ.BABBAR a-na ni-qí-šu a-na kur-ub-IŠTAR 5 GÍN KÙ.BABBAR ša a-šur-ì-mì-tí a-na ša-ra-at-IŠTAR 1.5 GÍN a-na 1 UDU-šu mì-ma a-nim a-na en-nam-a-šùr DUMU i-dí-sú-en₆ áp-qí-id IGI i-dí-a-bi₄-im IGI a-ni-na IGI a-ni-na DUMU PUZUR₄-a-na,"1/2 mina of refined silver, its import duty added, its transport tariff paid, for Šarrat-Ištar; 5 10 shekels of refined silver from my votive offerings; 5 shekels of refined silver belonging to Šišahšušar for the purchase of a ring; 5 shekels of silver for his sacrifices for Kurub-Ištar; 5 shekels of silver belonging to Aššur-nēmedi for Šarrat-Ištar; 1 1/2 shekel for his sheep-all this I entrusted to Ennam-Aššur son of Iddin-Suen. Witnessed by Iddin-abum; witnessed by Annina; witnessed by Annina son of Puzur-Anna"
2e8fe490-571b-4183-8d41-e1e2deabfe5b,a-na a-šùr-na-da qí-bi₄-ma um-ma i-dí-IŠTAR-ma ki-ma ma-at pu-ru-uš-ḫa-tim lu wa-aḫ-šu-ša-na sà-aḫ-a-at-ni a ší-a-tí a-na wa-aḫ-šu-ša-na lá e-tí-iq-ma mì-li-ik URUDU ša i-na wa-aḫ-šu-ša-na na-ad-ú lá am-li-ik a-na 5 u₄-me za-ku-sà a-ša-me-ma a-na wa-aḫ-šu-ša-na e-tí-iq <gap> ma-na URUDU ma-sí-am ša a-gu₅-a a-šùr-UTU-ši na-áš-a-ku-um KÙ.BABBAR ša a-la-ḫi-im šu-qúl-ma a ší-tí KÙ.BABBAR ku-sí-a-tim ša ma-a-ma lu me-nu-ni-a-ni lu maš-ki ša-pá-tim ša-ma-ma ANŠE.ḪI.A ma-li-a-ma ANŠE.ḪI.A ra-qú-tum lá i-lu-ku-nim i-ḫi-id-ma ṭup-pá-am ša ší-bu-tí-šu-nu le-qé-ma i pá-né-e-ma šé-bi₄-lam,"To Aššur-nādā from Iddin-Ištar: since the land of Burušhaddum as well as Wahšušana is in revolt, for that reason I did not proceed to Wahšušana,and I took no decision about the copper that is stored in Wahšušana. Within 5 days I shall hear definitive news, and shall proceed to Wahšušana. Aššur-šamši is on his way to you with x minas of washed copper under my seal. Pay Alāhum's silver and buy for the rest of the silver kusītu-textiles from Mamma as well as menuni'ānu textiles and woolly fleeces, fill up the donkeys so empty donkeys will not come here. Take care to get a tablet with their testimony as witnesses and send it to me as soon as possible."
807860a0-2562-4492-b8b9-fca78f6080f7,0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ša me-ra-šu ki-nu-a ša a-šur-be-el-ma-al-ki-im sú-e-ta-ta ip-ṭù-ru i-ṣé-er a-šur-be-el-ma-al-ki-im sú-e-ta-ta i-šu iš-tù ḫa-mu-uš-tim ša a-lá-ḫi-im ù bu-zi-a a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ú-ṣa-áb ITU.KAM kà-an-wa-ar-ta li-mu-um sú-kà-lí-a DUMU me-na-nim IGI a-šur-SIPA IGI qar-dum-{d}IM,"Aššur-bēl-malkim owes Suetata 1/2 minas refined silver, with which Aššur-bēl-malkim released his son Kinua from Suetata. He will pay 13 ḫamuštum weeks from the ḫamuštum of Al-aḫum and Buziya. If he does not pay (on time) he will add (interest) according to the rate of the colony. Witnesses: Aššur-rēʾī, Qardum-Adad."
f6b5ebf1-50c3-4998-ad35-6ffda2f4dcf5,um-ma a-lá-ḫu-um-ma a-šur-i-dí-ma a-na a-šur-na-da ù šu-a-šur qí-bi-ma a-na a-šur-na-da qí-bi-ma i-na ú-mì-im ša ṭup-pá-am ta-ša-me-a-ni 1 GÚ AN.NA ku-nu-ki ša a-lim{ki} šu-a-šur li-dí-na-ku-ma i-na e-tí-šu 10 ma-na KÙ.BABBAR ṣa-ru-pá-am šu-qú-ul-šu-um mì-šu ša um-ma a-ta-ma KÙ.BABBAR-pí ta-aṣ-ba-at KÙ.BABBAR-áp-kà ki-a-ma at-ba-al i-na lu-qú-tim ša šé-ep en-nam-be-lim ṣa-ḫi-ra-am a-ta 15 ma-na ša ta-aq-bi-a-ni iš-tù a-bi-im a-šar li-bi-kà lá tù-šé-bi-il₅ KÙ.BABBAR ša šé-ep i-zi-me-a ù ḫi-na-a u₄-mu-šu-nu e-ta-at-qú KÙ.BABBAR i-na pá-ni-ú-tí-ma šé-bi-lá-šu ṭup-pá-am ḫa-ar-ma-am ša ší-bu-tí lá-qé-ep ù a-šùr-i-mì-tí DUMU a-mur-DINGIR i-na pá-ni wa-ṣa-i-šu ṭup-pá-am ša ší-bu-tí-šu ù ku-nu-ki-šu IGI iš-tí-in a-li-ki-im kà-li-im-šu ù a-wa-at ṭup-pí-im pá-sí-is a-pu-tum AN.NA ša a-lá-ḫi-im le-qé-ma a-na a-ḫi-im ú eb-ri-im za-ri-šu-ma KÙ.BABBAR-áp-šu šu-qú-ul-šu-um,"From Alāhum and Aššur-idī to Aššur-nādā and Šū-Aššur; (specifically) to Aššur-nādā: the same day that you hear the letter Šū-Aššur shall give you 1 talent of tin under the seal of the City, and you must pay him 10 minas of refined silver promptly. Why is it that you say: ""You have seized my silver""? Have I removed any of your silver in this way? Deduct it from the merchandise transported by Ennam-BēIum. But you yourself, have you not sent the 15 minas that you promised me from Abum to where it  pleased you? As to the silver transported by Izimea and Hinnaya, their terms are overdue. Send the silver as soon as possible. With respect to the certified tablet with the testimony of Lā-qēp and Aššur-imittī son of Amur-ilī, before he leaves you must show him the tablet with his testimony and his seal with one of the travellers as witness, and then erase the words on the tablet. Please, take Alāhum's tin and scatter it among colleagues and friends and pay him his silver."
addb9287-2686-445a-903e-3f13bd6decb7,a-na a-šùr-na-da ù i-dí-sú-in qí-bi-ma um-ma ì-lí-a-lúm-ma i-na pá-ni-tim-ma lá-ma lu-qú-ut-kà tù-šé-bi₄-lá-ni áš-pu-ra-kum lu-qú-tám mì-ma a-na ṣé-ri-a lá tù-šé-ba-lam a-ta ra-du-ú-ma tù-ra-dá-am-ma ra-mì-ni ù-lá ú-za-kà-am ki-ma lu-qú-ut-kà e-ru-ba-ni URUDU ša KÙ.BABBAR 10 ma-na ù 15 ma-na a-na a-šùr-ta-ak-lá-ku áš-ḫu-uṭ-ma a-na šu-mì lu-qú-tí-kà ak-lá ù URUDU 20 GÚ ù e-li-iš e-pá-ša-ku-um ú-lá wa-ar-ki URUDU e-ru-ub-ma KÙ.BABBAR 1 ma-na ú-šé-li ù <gap> <big_gap> <gap> ma-na i-na ba-áb-tí-a tal-qé-ma e-ni-a ta-áp-té a-šu-mì ša-ar-ma-ma ù tap-pá-e-šu i-na pá-ni-tim ta-ša-pá-ra-am DUMU-šu me-et lá ni-il₅-e-ma lá ni-li-ik-šum i-na wa-ar-ki-tim ta-ša-pá-ra-am sí-kà-tum la na-ṭù-ma pá-am a-na ba-áb-tí-kà ú-lá nu-ma-lá ni-kà-sú ša ILLAT-at a-bu-um-DINGIR la ša-sí-ú tù-ra-a áš-al-ma um-ma šu-ut-ma 12 GÍN KÙ.BABBAR a-na i-dí-sú-in a-pu-ul a-dí ší-ni-šu áš-pu-ra-ku-nu-tí a-na ITU.3.KAM ki-ma i-ta-pu-lu-ni ší-im TÚG.ḪI.A lá-qé-ú a-bu-um-DINGIR li-pu-lá-ku-nu-tí šu-ma lá iš-qú-ul ṣí-ib-tám ú-ṣa-ba-am mì-šu-um ma-lá ṭup-pì-šu lá iš-qú-ul ma-a 12 GÍN i-dí-sú-in KI tù-ra-a i-lá-qé 5 GÚ URUDU-a-kà ša-lim-be-lí a-na bu-ru-uš₁₀-ḫa-dim ú-šé-ri-ib,"To Aššur-nādā and Iddin-Suen from Ilī-ālum: Previously, before you sent me your goods, I wrote to you, (saying): ""Do not send any goods to me!"" CHECK TRANSLATION: You drive them verily yourself, so that I do not clear any of my own things. As your goods arrived, I cleared copper worth 10 or 15 minas of silver for Aššur-taklāku, and  kept it back on account of your goods. Further, I shall make at least 20 talents of copper or more for you. I Also, x minas [you received] from my outstanding claims and thus opened my eyes. You must write to me soon about Šarmama and his partners. His son is dead. We were unable to go to him. You will write to me later. During the sikkātum it is not feasible for us to live up to the promises with respect to your outstanding claims. The accounting concerning Abum-ilī's enterprise has not taken place. I asked Turaya, who said: ""I balanced 12 shekels of silver for Iddin-Suen."" Twice I have written to you. Within 3 months after they have paid the balance (and) the price of the textiles has been received, Abum-ilum must pay the balance to you. If he does not pay, he must add interest for me. Why has he not paid in accordance with his contract? Indeed, Iddin-Suen will receive 12 shekels from Turaya. Your 5 talents of copper Šalim-beli has brought into Burušhaddum."
b1ee0540-67dc-4d6c-a9dd-617f4a809829,um-ma ša-lim-a-ḫu-um-ma a-na pu-šu-ke-en₆ qí-bi-ma a-šu-mì {d}NIN.ŠUBUR-ba-ni ša ta-áš-pu-ra-ni um-ma a-ta-ma KÙ.BABBAR i-na ta-ší-im-tim-ma a-na be-a-lim e-re-eš i-na ba-tí-qí-ma té-er-ta-kà iš-tí ba-tí-qí-im mì-šu ša a-na be-a-lim ta-du-nu-šu-ni a-na KÙ.BABBAR 1 GÍN ša a-na-kam e-pu-šu-šu-ni mì-nam ig-mì-lá-ni a-na 2 GÚ AN.NA 20 ku-ta-ni ù 1 ANŠE ṣa-lá-ma-am ša ta-dí-nu-šu-ni mì-ma a-na ú lá ta-dí-šu-um-ma ù šu-ma i-nu-mì-šu-ma 20 ma-na KÙ.BABBAR i-dí-na-ku-um a-na gi₅-mì-li-im ma-a <gap> ki-ma ki-<gap> šu <big_gap>,"From Šalim-aḫum to Pūšu-kēn: Regarding Ilabrat-bāni about whome you wrote me, you said, ""He requested for management 'ina tašimtim.'"" (You sent) your message by express...with the express!?  Why did you give him anything to manage? What favor has he done for me for all the silver I make him here?"
d6bff9ca-1ac3-4695-ae22-46272ac8c4c1,a-na pu-šu-ke-en₆ qí-bi-ma um-ma {d}NIN.ŠUBUR-ba-ni-ma a-šu-mì na-áš-pè-er-tim ša ta-áš-pu-ra-ni um-ma a-ta-ma ṭup-pá-am a-ṣé-er ša ki-ma ku-a-tí lá-pì-ta-ma ṭup-pì i-na a-lim{ki} li-dí-nu-nim iš-tí i-ku-pì-a-šùr a-ta-al-kà-mì-in DUMU e-na-ma-nim a-na KÙ.BABBAR lá-qé-e-em i-tù-ra-ma ṭup-pá-am ša šé-pì-a al-té-qé ù a-na ša-lá-tù-ar e-té-eq-ma ṭup-pá-am ša šé-pì-a a-lá-qé-ma a-ta-bi₄-a-ma a-ta-lá-kam i-na a-lá-ki-a pá-tí-a-ni-ma ṭup-pá-am lu-lá-pì-ta-ku-ma ṭup-pì dí-nam a-bi₄ a-ta be-lí a-ta bu-lá-tí-a KÙ.BABBAR 4.5 ma-na KI ku-nu-ki-kà ta-aṣ-ba-at-ma iḫ-tí-liq be-lí a-ta ṭup-pá-am ša na-áb-sú-en₆ ḫi-ri-im ki-ma i-na ší-im-tim i-ṣa-ḫi-ru-šu-ni,"To Pūšu-kēn from Ilabrat-bāni: Concerning the missive about which you wrote, you said, ""Let me write a tablet to your representative(s) so that they give me the tablets in/from the city."" Should I not depart with Ikūn-pī-Aššur, and the son of Ennamānum returne to take the silver, then I will take the tablet of my transport. Also (then?), depart to Šalatuwar and I will take the tablet of my transport and I set out and depart. At my arrival open so that I/he write a tablet to you and give me the tablets. My dear father and lord, as for my be'ulātum arrangement, ou took 4 1/2 minas from my sealed goods and it is lost. My dear lord, seal the tablet of Nāb-Suen. When he deducted it from his will ..."
f66b905a-d055-4ae4-8b8b-d5cfcc339822,KIŠIB bi-zi-a DUMU a-na-aḫ-ì-lí KIŠIB DINGIR.SIPA DUMU šu-ku-bi-im KIŠIB a-šur-ba-ni DUMU ku-ur-ba-a 4 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šur-ba-ni ITU.KAM ku-zal-li li-mu ṣí-lu-lu 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb KIŠIB šu-lá-ba-an DUMU dan-ì-lí KIŠIB bi-zi-a DUMU a-na-aḫ-ì-lí KIŠIB ni-mar-{d}IM DUMU en-na-ZU KIŠIB a-mur-IŠTAR DUMU i-šar-ki-id-IŠTAR 4 ma-na KÙ.BABBAR ší-im É-be-tí a-mur-IŠTAR il₅-qé KIŠIB li-ip-tí-IŠTAR KIŠIB DU₁₀-a-šur DUMU {d}EN.LÍL-ba-ni KIŠIB ku-zi-a DUMU bu-zi-zi KIŠIB im-li-kà-a 2.6666600000000003 ma-na 1.3333300000000001 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er im-li-kà-a ITU.KAM qá-ra-a-tim li-mu-um ṣí-lu-lu 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb KIŠIB a-šur-ba-ni DUMU ku-ur-ba-a KIŠIB DINGIR.SIPA DUMU šu-ku-bi KIŠIB im-li-kà-a 3 ma-na KÙ.BABBAR i-ṣé-er im-li-kà-a ITU.KAM qá-ra-a-tim li-mu-um ṣí-lu-lu 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-ab KIŠIB i-lu-ku DUMU šu-IŠTAR KIŠIB IŠTAR-ba-ni DUMU ás-qú-dim 18 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er IŠTAR-ba-ni ITU.KAM ku-zal-li li-mu-um bu-zu-zu KIŠIB ú-ṣú-ur-ša-a-šur DUMU a-ku-a KIŠIB a-šur-ma-lik DUMU PUZUR₄.IŠTAR KIŠIB PUZUR₄-a-šur 3 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šùr-ma-lik ITU.KAM ṣí-ib-im li-mu-um a-šur-SIG₅ KIŠIB a-bu-SILIM DUMU ás-qú-dim KIŠIB ta-ki-il₅-a-šur DUMU en-na-nim 5 GÚ 15 ma-na URUDU ší-kam i-ṣé-er ta-ki-il₅-a-šur DUMU en-na-nim ITU.KAM qá-ra-a-tim li-mu-um ì-lí-dan 1.5 ma-na.TA ṣí-ib-tám ú-ṣa-áb KIŠIB šál-lim-a-šur DUMU ip-ḫu-ri-im KIŠIB a-ta-ta DUMU a-ku-tim KIŠIB ì-lí-áš-ra-ni DUMU šu-be-lim 11 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er sú-in-pì-lá-aḫ DUMU šu-be-lim DAM.GÀR i-šu ITU.KAM áb-ša-ra-ni li-mu-um ša qá-ti ì-lí-dan 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb KIŠIB i-dí-lim DUMU ša-ar-ì-lí KIŠIB a-bi-a DUMU a-šur-i-mì-tí KIŠIB a-bu-SILIM DUMU ás-qú-dim 3 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-bu-SILIM DUMU ás-qú-dim 0.5 ma-na.TA i ša-tim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-áb ITU.KAM a-la-na-tim li-mu-um bu-zu-ta-a a-ḫa-ma 1 ma-na KÙ.BABBAR bé-ú-lá-tù-šu KIŠIB a-šur-ba-ni DUMU ku-ur-ba-a KIŠIB sú-in-pì-lá-aḫ DUMU šu-be-lim KIŠIB ku-zi-a DUMU bu-zi-zi 2 ma-na 6 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šur-ba-ni DUMU ku-ur-ba-a ITU.KAM ša ke-na-a-tim li-mu-um ša qá-tí ṣí-lu-lu 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-ab KIŠIB ma-núm-ba-lúm-a-šur KIŠIB ku-da-dim KIŠIB a-šur-i-mì-tí KIŠIB a-šur-ma-lik 0.5 ma-na 3 GÍN KÙ.BABBAR i-ṣé-er a-lá-bi₄-im ku-da-dum qá-ta-tum iš-tù a-lim{ki} i-tù-ar i-ša-qal,"Seals: Bezīya s. Anaḫ-ilī, Ilī-rēʾī s. Šū-Kūbum, Aššur-bani s. Kurbāya.  Aššur-bāni owes 4 minas refined silver. He will add 1 1/2 shekels (per mina per month) as interest (from) the month of Kuzallu, eponymate of Ṣilūlu. Seals: Šū-Laban s. Dān-ilī, Bezīya s. Anaḫ-ilī, Nimar-Adad s. Enna-Suen, Amur-Ištar s. Išar-kit-Ištar. Amur-Ištar received 4 minas silver, the price of the houses(/my house?). Seals: Lipit-Ištar, Ṭāb-Aššur s. Enlil-bāni, Kuzīya s. Buzizi, Imlikaya. Imlikaya owes 2 minas 41 1/3 shekels refined silver. He will add 1 1/2 shekels (per mina per month) as interest (from) the month of Qarrātum, eponymate of Ṣilūlu. Seals: Aššur-bāni s. Kurbāya, Ilī-rēʾī s. Šū-Kūbum, Imlikaya. Imlikaya owes 3 minas silver. He will add 1 1/2 shekels (per mina per month) as interest (from) the month of Qarrātum, eponymate of Ṣilūlu. Seals: Iluku s. Šū-Ištar, Ištar-bāni s. Asquidim. Ištar-bāni owes 18 shekels refined silver. Month: Kuzallu. Eponymate: Buzuzu. Seals: Uṣur-ša-Aššur s. Agua, Aššur-mālik s. Puzur-Ištar, Puzur-Aššur. Aššur-mālik owes 3 minas refined silver. Month: Ṣipʾum. Eponymate: Aššur-damiq. Seals: Abu-šalim s. Asqūdum, Takil-Aššur s. Ennānum. Takil-Aššur s. Ennānum owes 5 talents 15 minas poor quality copper. They will add 1 1/2 minas (per talent per month) as interest (from) the month of Qarrātum, eponymate of Ilī-dān. Seals: Šalim-Aššur s. Ipḫurum, Atata s. Akutum, Ilī-ašranni s. Šū-Bēlum. Suen-pilaḫ s. Šū-Bēlum owes the merchant 11 minas refined silver. He will add 1 1/2 shekel (per mina per month) as interest (from) the month of Ab šarrānē, eponymate after Ilī-dān. Seals: Idī-ilum s. Šar-ilī, Abiya s. Aššur-imittī, Abu-šalim s. Asqūdum. Abu-šalim s. Asqūdum owes 3 minas refined silver. He will pay 30 shekels in one year. If he does not pay (on time), he will add 1 1/2 shekels (per mina per month) as interest. Month: Allānātum. Eponymate: Buzutaya. Seperately, 1 mina silver is his beʾulātum loan. Seals: Aššur-bāni s. Kurubāya, Suen-pilaḫ s. Šū-Bēlum, Kuzīya s, Buzizi. Aššur-bāni s. Kurbāya owes 2 minas 6 shekels refined silver. He will add 1 1/2 shekels (per mina per month) as interest (from) the month of Ša kēnātim, eponymate after Ṣilūlu. Seals: Mannum-bālum-Aššur, Kudātum, Aššur-imittī, Aššur-mālik. Al-abum owes 33 shekels silver. Guarantor: Kudātum. He will pay after he returns to the City."
